,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,101410,rh,MCGS3,1140.0,812.0,1557.0,2.075,0.426,0.097,0.015,5.0,0.8,0.6183995008468628,1.430936574935913,0.29899609088897705,0.4149763584136963
0,101410,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,101410,rh,MCGS1,69.0,48.0,99.0,2.377,0.245,0.114,0.026,0.0,0.0,0.7342052459716797,0.9175497889518738,0.354988157749176,0.47530385851860046
0,101915,lh,MCGS3,497.0,367.0,754.0,2.18,0.415,0.094,0.012,2.0,0.2,0.3292745351791382,0.9891417622566223,0.18268699944019318,0.4360200762748718
0,101915,lh,MCGS2,114.0,90.0,210.0,2.395,0.271,0.092,0.013,0.0,0.1,0.3205452859401703,0.8189930319786072,0.1778438538312912,0.4789552092552185
0,101915,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,101915,rh,MCGS3,736.0,518.0,1037.0,2.211,0.326,0.096,0.013,4.0,0.4,0.42012158036231995,1.1832257509231567,0.22740788757801056,0.4421255588531494
0,101915,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,101915,rh,MCGS1,53.0,44.0,132.0,2.818,0.258,0.137,0.022,0.0,0.0,0.43378129601478577,0.6814637780189514,0.2348017543554306,0.5635541677474976
0,102008,lh,MCGS3,578.0,396.0,821.0,2.381,0.446,0.126,0.023,4.0,0.7,0.6610780358314514,1.1774793863296509,0.3549356460571289,0.47614338994026184
0,102008,lh,MCGS2,441.0,327.0,636.0,2.066,0.409,0.111,0.02,2.0,0.4,0.1471276879310608,1.1331992149353027,0.07899349927902222,0.41324055194854736
0,102008,lh,MCGS1,69.0,59.0,132.0,2.084,0.243,0.138,0.029,0.0,0.1,0.5330177545547485,0.9206310510635376,0.2861795723438263,0.41686710715293884
0,102008,rh,MCGS3,606.0,444.0,874.0,2.232,0.364,0.106,0.016,3.0,0.4,0.35783490538597107,1.220250129699707,0.18384015560150146,0.44647902250289917
0,102008,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102008,rh,MCGS1,54.0,47.0,169.0,3.517,0.55,0.194,0.036,1.0,0.1,0.5427117347717285,0.8563812971115112,0.2788219153881073,0.7034646272659302
0,102311,lh,MCGS3,1016.0,730.0,1480.0,2.26,0.372,0.098,0.017,4.0,0.8,0.46842455863952637,1.2708756923675537,0.24161291122436523,0.45194780826568604
0,102311,lh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102311,lh,MCGS1,111.0,85.0,242.0,2.489,0.447,0.119,0.024,1.0,0.1,0.43277180194854736,0.6942815184593201,0.2232232689857483,0.497722864151001
0,102311,rh,MCGS3,1113.0,785.0,1621.0,2.28,0.421,0.094,0.013,4.0,0.7,0.5977073311805725,1.3108551502227783,0.31520089507102966,0.4559398293495178
0,102311,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102311,rh,MCGS1,43.0,43.0,170.0,3.323,0.501,0.139,0.036,0.0,0.0,0.4647558927536011,0.6951451897621155,0.24508897960186005,0.6645366549491882
0,102513,lh,MCGS3,1076.0,774.0,1579.0,2.271,0.327,0.097,0.013,5.0,0.6,0.5550874471664429,1.324550747871399,0.30363842844963074,0.4542161524295807
0,102513,lh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102513,lh,MCGS1,49.0,39.0,107.0,2.623,0.247,0.115,0.018,0.0,0.0,0.6759182810783386,0.8434606790542603,0.3697340786457062,0.5245953798294067
0,102513,rh,MCGS3,1358.0,968.0,1979.0,2.291,0.365,0.081,0.01,4.0,0.7,0.6142082810401917,1.412395715713501,0.3358011245727539,0.45828187465667725
0,102513,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102513,rh,MCGS1,92.0,65.0,201.0,2.632,0.407,0.101,0.012,1.0,0.0,0.5036141872406006,0.7813101410865784,0.275336891412735,0.5264620780944824
0,102816,lh,MCGS3,810.0,558.0,964.0,2.018,0.284,0.096,0.014,4.0,0.5,0.5056216716766357,1.3630932569503784,0.25602638721466064,0.4035188555717468
0,102816,lh,MCGS2,206.0,147.0,346.0,2.22,0.309,0.08,0.013,0.0,0.1,0.26767557859420776,0.7181384563446045,0.13554008305072784,0.4439760148525238
0,102816,lh,MCGS1,97.0,67.0,190.0,2.627,0.219,0.083,0.019,0.0,0.1,0.5221606492996216,0.7669206261634827,0.26440104842185974,0.5253674387931824
0,102816,rh,MCGS3,765.0,516.0,1037.0,2.327,0.286,0.088,0.012,3.0,0.5,0.6331084370613098,1.2413033246994019,0.316695898771286,0.4654400646686554
0,102816,rh,MCGS2,335.0,253.0,479.0,2.072,0.42,0.11,0.018,2.0,0.2,0.13502374291419983,0.9499030113220215,0.06754208356142044,0.4143758714199066
0,102816,rh,MCGS1,105.0,75.0,219.0,2.802,0.358,0.101,0.016,1.0,0.1,0.33263254165649414,0.631181001663208,0.16639070212841034,0.5603209137916565
0,103111,lh,MCGS3,917.0,679.0,1414.0,2.338,0.435,0.101,0.012,4.0,0.5,0.399862676858902,1.1931631565093994,0.23488648235797882,0.46763676404953003
0,103111,lh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,rh,MCGS3,886.0,656.0,1296.0,2.165,0.366,0.107,0.018,4.0,0.7,0.34029996395111084,1.0441954135894775,0.18937601149082184,0.4330058991909027
0,103111,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,rh,MCGS1,215.0,160.0,351.0,2.515,0.327,0.114,0.02,1.0,0.2,0.5550995469093323,0.9859734773635864,0.30891141295433044,0.5029126405715942
0,103414,lh,MCGS3,700.0,497.0,987.0,2.346,0.424,0.099,0.017,3.0,0.4,0.6293199062347412,1.2587496042251587,0.3547458052635193,0.46910470724105835
0,103414,lh,MCGS2,142.0,110.0,243.0,2.165,0.316,0.078,0.013,0.0,0.1,0.08942120522260666,0.6258653998374939,0.050406474620103836,0.4330357313156128
0,103414,lh,MCGS1,164.0,120.0,282.0,2.379,0.357,0.12,0.027,1.0,0.2,0.32969823479652405,0.7848400473594666,0.18584994971752167,0.47585371136665344
0,103414,rh,MCGS3,816.0,570.0,1158.0,2.336,0.425,0.108,0.024,4.0,0.9,0.492463618516922,1.2030781507492065,0.2523095905780792,0.4672733247280121
0,103414,rh,MCGS2,94.0,73.0,159.0,2.103,0.281,0.114,0.018,1.0,0.1,0.026980042457580566,0.37643957138061523,0.013822999782860279,0.420572429895401
0,103414,rh,MCGS1,110.0,74.0,212.0,2.698,0.408,0.123,0.032,1.0,0.1,0.3815506398677826,0.641086220741272,0.19548426568508148,0.5396153926849365
0,103515,lh,MCGS3,677.0,488.0,916.0,2.171,0.455,0.115,0.018,4.0,0.6,0.4516983926296234,1.2223061323165894,0.23894120752811432,0.43417122960090637
0,103515,lh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103515,lh,MCGS1,157.0,111.0,271.0,2.284,0.543,0.099,0.019,1.0,0.1,0.3311125338077545,0.7538847923278809,0.1751532256603241,0.45685702562332153
0,103515,rh,MCGS3,691.0,489.0,1045.0,2.406,0.342,0.097,0.016,3.0,0.6,0.5056427717208862,0.9697753190994263,0.2813071012496948,0.4812771677970886
0,103515,rh,MCGS2,278.0,211.0,464.0,2.333,0.294,0.101,0.015,1.0,0.2,0.15512855350971222,0.6405471563339233,0.08630353957414627,0.4666155278682709
0,103515,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103818,lh,MCGS3,376.0,278.0,594.0,2.399,0.305,0.108,0.016,2.0,0.2,0.2681644856929779,0.9746870398521423,0.14254814386367798,0.47979313135147095
0,103818,lh,MCGS2,112.0,86.0,206.0,2.179,0.262,0.1,0.008,1.0,0.0,-0.006710597313940525,0.6006728410720825,-0.0035671505611389875,0.43581947684288025
0,103818,lh,MCGS1,42.0,33.0,110.0,2.838,0.228,0.099,0.039,0.0,0.0,0.2897336483001709,0.3734693229198456,0.15401363372802734,0.5676445960998535
0,103818,rh,MCGS3,692.0,508.0,1093.0,2.384,0.313,0.089,0.01,2.0,0.3,0.45166537165641785,1.2413619756698608,0.24392876029014587,0.4768533408641815
0,103818,rh,MCGS2,181.0,130.0,311.0,2.38,0.307,0.089,0.011,1.0,0.1,0.20185384154319763,0.9058133363723755,0.10901423543691635,0.47602835297584534
0,103818,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,104416,lh,MCGS3,949.0,660.0,1227.0,2.119,0.321,0.092,0.012,4.0,0.5,0.6459522247314453,1.4482978582382202,0.34035366773605347,0.4237551689147949
0,104416,lh,MCGS2,274.0,200.0,466.0,2.162,0.406,0.113,0.016,1.0,0.1,0.32204669713974,0.9390854239463806,0.16968712210655212,0.4323398172855377
0,104416,lh,MCGS1,61.0,46.0,137.0,2.859,0.511,0.1,0.019,0.0,0.0,0.351722776889801,0.6922332048416138,0.18532352149486542,0.5718703866004944
0,104416,rh,MCGS3,515.0,370.0,707.0,2.184,0.39,0.117,0.016,4.0,0.3,0.42688053846359253,1.1294126510620117,0.22147059440612793,0.4368634819984436
0,104416,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
