"","sub","label","sulcal_depth_mm","hemi"
"231",585256,"mcgs_sb",8.67432970725766,"lh"
"232",622236,"mcgs_sb",11.0591800441734,"lh"
"233",679770,"mcgs_sb",7.72726944554925,"lh"
"234",867468,"mcgs_sb",9.65286771786296,"lh"
"235",910241,"mcgs_sb",8.10150519126825,"lh"
"236",959574,"mcgs_sb",12.7751681275038,"lh"
"237",100206,"mcgs_mb",17.334584644155,"rh"
"238",101006,"mcgs_mb",13.4038226674903,"rh"
"239",101309,"mcgs_mb",13.1940266415212,"rh"
"240",101410,"mcgs_mb",15.8557220338767,"rh"
"241",101915,"mcgs_mb",13.5032853635674,"rh"
"242",102008,"mcgs_mb",11.7237517229408,"rh"
"243",102311,"mcgs_mb",14.3822545133094,"rh"
"244",102513,"mcgs_mb",17.6367657732633,"rh"
"245",103111,"mcgs_mb",10.7206353941619,"rh"
"246",104416,"mcgs_mb",12.7422525607662,"rh"
"247",104820,"mcgs_mb",12.7966204934327,"rh"
"248",105014,"mcgs_mb",12.2264301059826,"rh"
"249",106016,"mcgs_mb",13.4988358098953,"rh"
"250",107220,"mcgs_mb",13.4091788304077,"rh"
"251",107321,"mcgs_mb",13.0275867017664,"rh"
"252",107725,"mcgs_mb",13.5927539336591,"rh"
"253",108323,"mcgs_mb",14.6784900182649,"rh"
"254",108525,"mcgs_mb",13.6316957984852,"rh"
"255",108828,"mcgs_mb",14.5979031099576,"rh"
"256",109830,"mcgs_mb",13.4742911530028,"rh"
"257",144125,"mcgs_mb",14.1761984393975,"rh"
"258",146937,"mcgs_mb",13.2877444902099,"rh"
"259",151425,"mcgs_mb",12.3790033198191,"rh"
"260",180937,"mcgs_mb",12.8998572873221,"rh"
"261",517239,"mcgs_mb",14.8481560889709,"rh"
"262",531536,"mcgs_mb",17.9332598181395,"rh"
"263",566454,"mcgs_mb",13.3582355733693,"rh"
"264",585256,"mcgs_mb",16.0101659450744,"rh"
"265",622236,"mcgs_mb",13.8364623928866,"rh"
"266",679770,"mcgs_mb",15.7943930365076,"rh"
"267",910241,"mcgs_mb",14.5424582821119,"rh"
"268",959574,"mcgs_mb",12.0829732259868,"rh"
"269",100206,"mcgs_sb",10.9276877713406,"rh"
"270",101006,"mcgs_sb",7.15208507737272,"rh"
"271",101309,"mcgs_sb",8.43206597027608,"rh"
"272",101410,"mcgs_sb",9.69686429486205,"rh"
"273",101915,"mcgs_sb",7.51211585422699,"rh"
"274",102008,"mcgs_sb",6.77771762957302,"rh"
"275",102311,"mcgs_sb",9.42708960771942,"rh"
"276",102513,"mcgs_sb",10.3769258249444,"rh"
"277",103111,"mcgs_sb",11.9377951761772,"rh"
"278",104416,"mcgs_sb",6.71584160168419,"rh"
"279",104820,"mcgs_sb",2.55567810148703,"rh"
"280",105014,"mcgs_sb",6.31436186966874,"rh"
"281",106016,"mcgs_sb",7.25858552392591,"rh"
"282",107220,"mcgs_sb",9.10813265930114,"rh"
"283",107321,"mcgs_sb",7.91364395822079,"rh"
"284",107725,"mcgs_sb",9.52309009466015,"rh"
"285",108323,"mcgs_sb",11.9937069157981,"rh"
"286",108525,"mcgs_sb",5.0678266515031,"rh"
"287",108828,"mcgs_sb",8.18342487457684,"rh"
"288",109830,"mcgs_sb",8.03317329844961,"rh"
"289",144125,"mcgs_sb",8.95145756814999,"rh"
"290",146937,"mcgs_sb",11.7289946916703,"rh"
"291",151425,"mcgs_sb",6.34874156914244,"rh"
"292",180937,"mcgs_sb",7.39483414469787,"rh"
"293",517239,"mcgs_sb",9.49042263296801,"rh"
"294",531536,"mcgs_sb",12.6172982526941,"rh"
"295",566454,"mcgs_sb",8.67973604975613,"rh"
"296",585256,"mcgs_sb",9.07996325511534,"rh"
"297",622236,"mcgs_sb",5.34992566106746,"rh"
"298",679770,"mcgs_sb",8.30938153762701,"rh"
"299",910241,"mcgs_sb",7.67649990297195,"rh"
"300",959574,"mcgs_sb",11.961469526749,"rh"
"301",101915,"mcgs_mb",12.6826475390243,"lh"
"302",104820,"mcgs_mb",13.754102659981,"lh"
"303",107321,"mcgs_mb",14.8480347641004,"lh"
"304",108323,"mcgs_mb",14.3711199392912,"lh"
"305",517239,"mcgs_mb",17.0249035182582,"lh"
"306",522434,"mcgs_mb",13.7245036209657,"lh"
"307",101915,"mcgs_db",7.80163009086744,"lh"
"308",104820,"mcgs_db",11.5092212539843,"lh"
"309",107321,"mcgs_db",10.200678675753,"lh"
"310",108323,"mcgs_db",10.30967260127,"lh"
"311",517239,"mcgs_db",11.4314624619807,"lh"
"312",522434,"mcgs_db",14.1315482852523,"lh"
"313",103515,"mcgs_mb",10.9251998518918,"rh"
"314",103818,"mcgs_mb",12.6212716878715,"rh"
"315",107422,"mcgs_mb",12.7993712113595,"rh"
"316",151829,"mcgs_mb",12.7259937086342,"rh"
"317",867468,"mcgs_mb",14.9521261861564,"rh"
"318",103515,"mcgs_db",12.4281970560601,"rh"
"319",103818,"mcgs_db",10.0605490404732,"rh"
"320",107422,"mcgs_db",13.6525969278712,"rh"
"321",151829,"mcgs_db",10.0602246942893,"rh"
"322",867468,"mcgs_db",10.0427986733706,"rh"
"323",101006,"mcgs_mb",14.0064846285371,"lh"
"324",103111,"mcgs_mb",14.9919117505746,"lh"
"325",106016,"mcgs_mb",14.1956894790437,"lh"
"326",107725,"mcgs_mb",13.6145909616631,"lh"
"327",108525,"mcgs_mb",14.6844452829036,"lh"
"328",110007,"mcgs_mb",12.5701725749765,"lh"
"329",151425,"mcgs_mb",12.130871653394,"lh"
"330",110613,"mcgs_mb",14.6992420366452,"rh"
"331",128127,"mcgs_mb",11.7346018203818,"rh"
"332",133928,"mcgs_mb",17.0596530830361,"rh"
"333",164939,"mcgs_mb",12.5998428100109,"rh"
"334",176744,"mcgs_mb",15.6205907380792,"rh"
