,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,nc05,lh,prcus2,59.0,48.0,182.0,3.596,0.397,0.109,0.01,0.0,0.0,-0.2983302175998688,-0.08027670532464981,-0.1468929946422577,0.7192021608352661
0,nc05,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,MCGS,1365.0,926.0,1446.0,1.793,0.764,0.084,0.01,6.0,0.6,0.5595166683197021,1.405329704284668,0.2754969894886017,0.35862138867378235
0,nc05,lh,sbps,160.0,102.0,331.0,3.139,1.017,0.091,0.013,1.0,0.1,-0.05351509898900986,0.08432533591985703,-0.026349972933530807,0.6277425289154053
0,nc05,lh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,lh,w,110.0,76.0,101.0,1.349,0.235,0.044,0.004,0.0,0.0,0.3908659815788269,0.7006154656410217,0.19245611131191254,0.2698521614074707
0,nc05,rh,POS,1662.0,1126.0,1887.0,1.947,0.534,0.085,0.014,6.0,0.8,0.5699525475502014,1.6645950078964233,0.28547248244285583,0.3894423842430115
0,nc05,rh,prculs,165.0,128.0,221.0,1.761,0.469,0.106,0.01,1.0,0.1,0.21759125590324402,0.7766029834747314,0.10898510366678238,0.3521556556224823
0,nc05,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,rh,prcus2,133.0,98.0,288.0,3.257,0.599,0.095,0.01,1.0,0.1,-0.3662106394767761,-0.054283421486616135,-0.183424174785614,0.6514300107955933
0,nc05,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,rh,MCGS,1091.0,723.0,1022.0,1.557,0.547,0.072,0.01,3.0,0.4,0.4750535190105438,1.4841257333755493,0.23794038593769073,0.3113519549369812
0,nc05,rh,sbps,151.0,102.0,355.0,3.793,0.821,0.1,0.018,1.0,0.1,-0.07711184024810791,0.13326652348041534,-0.038623057305812836,0.7585675120353699
0,nc05,rh,2,23.0,22.0,92.0,3.301,0.326,0.122,0.019,0.0,0.0,-0.07428403943777084,0.019721619784832,-0.03720669448375702,0.6602722406387329
0,nc05,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc05,rh,isms,46.0,32.0,164.0,3.991,0.636,0.068,0.022,0.0,0.0,-0.44153115153312683,-0.2384123057126999,-0.2211499810218811,0.7982103824615479
0,nc05,rh,w,149.0,102.0,160.0,1.628,0.362,0.044,0.005,0.0,0.0,0.4232059121131897,0.7440440654754639,0.21197141706943512,0.32569748163223267
0,nc06,lh,POS,1800.0,1264.0,1794.0,1.853,0.545,0.104,0.022,13.0,1.3,0.46562179923057556,1.6227117776870728,0.23716522753238678,0.37061238288879395
0,nc06,lh,prculs,600.0,415.0,712.0,1.892,0.856,0.086,0.009,3.0,0.2,0.4933837950229645,1.4353660345077515,0.25130578875541687,0.37842997908592224
0,nc06,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,lh,prcus2,193.0,142.0,491.0,4.013,0.432,0.082,0.014,1.0,0.1,-0.08823748677968979,0.2929566204547882,-0.044943902641534805,0.8025956153869629
0,nc06,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,lh,MCGS,1480.0,1052.0,2093.0,2.405,0.799,0.087,0.013,6.0,0.7,0.5041195154190063,1.5711555480957031,0.25677406787872314,0.480991929769516
0,nc06,lh,sbps,380.0,260.0,837.0,3.457,0.763,0.073,0.011,1.0,0.1,0.19885455071926117,0.575901210308075,0.101286880671978,0.6914402842521667
0,nc06,lh,2,66.0,50.0,187.0,3.565,0.739,0.092,0.011,0.0,0.0,-0.037111129611730576,0.04524018242955208,-0.01890261471271515,0.713043749332428
0,nc06,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,lh,x,23.0,26.0,99.0,3.631,0.248,0.08,0.006,0.0,0.0,-0.32903218269348145,-0.24727721512317657,-0.1675930768251419,0.7262037396430969
0,nc06,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,lh,isms,73.0,59.0,225.0,4.158,0.516,0.13,0.02,0.0,0.1,-0.4009731411933899,-0.28719982504844666,-0.20423634350299835,0.8315026164054871
0,nc06,lh,w,273.0,198.0,479.0,3.016,0.603,0.077,0.013,1.0,0.1,0.5274947881698608,1.0618791580200195,0.2686803340911865,0.6031637787818909
0,nc06,rh,POS,1472.0,1042.0,2006.0,2.324,0.808,0.094,0.021,8.0,1.2,0.6240268349647522,1.4841972589492798,0.3271620273590088,0.4648325443267822
0,nc06,rh,prculs,491.0,331.0,579.0,2.004,0.541,0.092,0.011,3.0,0.2,0.39297381043434143,1.2610325813293457,0.20602655410766602,0.4008612632751465
0,nc06,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,rh,prcus2,167.0,112.0,325.0,3.486,0.707,0.065,0.008,0.0,0.0,-0.1586519181728363,0.2259904146194458,-0.08317732810974121,0.6972008347511292
0,nc06,rh,prcus3,113.0,83.0,261.0,3.352,0.676,0.082,0.013,0.0,0.1,-0.4807194769382477,-0.24761447310447693,-0.2520294785499573,0.670429527759552
0,nc06,rh,MCGS,1114.0,780.0,1469.0,2.172,0.726,0.078,0.011,3.0,0.5,0.5358676314353943,1.3127779960632324,0.28094229102134705,0.4343733489513397
0,nc06,rh,sbps,233.0,162.0,443.0,3.384,0.782,0.094,0.01,1.0,0.1,0.1757473200559616,0.43468156456947327,0.09214004874229431,0.6767363548278809
0,nc06,rh,2,37.0,29.0,104.0,3.667,0.197,0.048,0.015,0.0,0.0,0.006849081255495548,0.16361410915851593,0.0035908068530261517,0.7333481907844543
0,nc06,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,rh,x,54.0,48.0,153.0,2.873,0.484,0.069,0.007,0.0,0.0,-0.33438047766685486,-0.2164251059293747,-0.1753075271844864,0.5746977925300598
0,nc06,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,rh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc06,rh,w,127.0,85.0,184.0,2.1,0.544,0.043,0.005,0.0,0.0,0.4923723042011261,0.8159428834915161,0.2581387758255005,0.4200463593006134
0,nc07,lh,POS,1732.0,1184.0,1683.0,1.618,0.622,0.083,0.012,6.0,0.8,0.5075988173484802,1.5652823448181152,0.26704999804496765,0.32361406087875366
0,nc07,lh,prculs,197.0,131.0,157.0,1.241,0.289,0.061,0.008,0.0,0.1,0.26996228098869324,0.6941093802452087,0.142028346657753,0.24815413355827332
0,nc07,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,prcus2,269.0,185.0,350.0,1.721,0.531,0.099,0.023,1.0,0.2,-0.32425713539123535,0.09369765967130661,-0.17059311270713806,0.3441827893257141
0,nc07,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,MCGS,1969.0,1310.0,1714.0,1.418,0.452,0.072,0.01,5.0,0.6,0.6480158567428589,1.6344575881958008,0.3409239947795868,0.28368738293647766
0,nc07,lh,sbps,172.0,130.0,329.0,3.04,0.53,0.104,0.019,1.0,0.1,-0.18575634062290192,-0.013356768526136875,-0.0977272316813469,0.6079530715942383
0,nc07,lh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,x,30.0,28.0,77.0,2.658,0.431,0.118,0.02,0.0,0.0,-0.3151952922344208,-0.20603545010089874,-0.16582565009593964,0.5315653085708618
0,nc07,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,lh,w,203.0,140.0,245.0,1.826,0.569,0.053,0.006,0.0,0.1,0.4553978741168976,0.8370732069015503,0.23958685994148254,0.3651423752307892
0,nc07,rh,POS,1395.0,953.0,1534.0,1.894,0.624,0.093,0.015,6.0,0.8,0.6879894137382507,1.6190605163574219,0.35320091247558594,0.37876737117767334
0,nc07,rh,prculs,441.0,316.0,533.0,1.823,0.686,0.093,0.015,2.0,0.2,-0.017990753054618835,0.931975781917572,-0.009236108511686325,0.3645258843898773
0,nc07,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,MCGS,1764.0,1195.0,1637.0,1.487,0.385,0.072,0.01,5.0,0.7,0.6391074061393738,1.564542293548584,0.3281058073043823,0.29736950993537903
0,nc07,rh,sbps,198.0,149.0,307.0,2.021,0.632,0.105,0.015,1.0,0.1,-0.02878601849079132,0.19654172658920288,-0.014778201468288898,0.40414512157440186
0,nc07,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc07,rh,w,216.0,146.0,260.0,1.8,0.437,0.049,0.006,0.0,0.1,0.5021722316741943,0.9142516255378723,0.25780582427978516,0.3600253462791443
0,nc08,lh,POS,2134.0,1433.0,1825.0,1.525,0.575,0.082,0.015,11.0,1.0,0.5177294611930847,1.2642699480056763,0.2645772397518158,0.30501022934913635
0,nc08,lh,prculs,268.0,190.0,302.0,1.71,0.738,0.1,0.014,1.0,0.2,0.17813192307949066,0.9598391652107239,0.09103141725063324,0.341958224773407
0,nc08,lh,prcus1,46.0,36.0,127.0,3.56,0.171,0.07,0.008,0.0,0.0,-0.10789653658866882,0.08763183653354645,-0.055138763040304184,0.7119156122207642
0,nc08,lh,prcus2,244.0,194.0,664.0,3.814,0.412,0.123,0.023,1.0,0.3,-0.37648141384124756,0.03199875354766846,-0.19239474833011627,0.7628167867660522
0,nc08,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,lh,MCGS,1309.0,895.0,1304.0,1.579,0.415,0.077,0.01,4.0,0.5,0.6147416830062866,1.4503216743469238,0.314153790473938,0.3157440423965454
0,nc08,lh,sbps,232.0,155.0,298.0,1.906,0.819,0.101,0.013,1.0,0.2,0.12729905545711517,0.351298451423645,0.06505411118268967,0.381197065114975
0,nc08,lh,2,47.0,32.0,100.0,3.066,0.288,0.046,0.006,0.0,0.0,-0.1037096232175827,0.011256350204348564,-0.05299912020564079,0.6131188869476318
0,nc08,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,lh,x,23.0,25.0,73.0,2.667,0.174,0.125,0.012,0.0,0.0,-0.32598820328712463,-0.2139606922864914,-0.16659095883369446,0.5333834886550903
0,nc08,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,lh,isms,12.0,9.0,28.0,2.969,0.471,0.086,0.009,0.0,0.0,-0.3653256595134735,-0.34338727593421936,-0.1866937279701233,0.5938490033149719
0,nc08,lh,w,290.0,194.0,248.0,1.301,0.248,0.04,0.003,0.0,0.0,0.28882721066474915,0.9782153964042664,0.147600457072258,0.26013633608818054
0,nc08,rh,POS,1935.0,1288.0,1786.0,1.563,0.476,0.075,0.011,7.0,0.8,0.5379472970962524,1.6872892379760742,0.2754554748535156,0.3125399351119995
0,nc08,rh,prculs,248.0,165.0,325.0,2.167,0.577,0.08,0.01,1.0,0.1,0.15476912260055542,0.8037179112434387,0.07924941182136536,0.4334494173526764
0,nc08,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,prcus2,109.0,86.0,272.0,2.99,0.633,0.091,0.014,0.0,0.1,-0.34048891067504883,-0.11938420683145523,-0.17434705793857574,0.5979050993919373
0,nc08,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,MCGS,1747.0,1199.0,1644.0,1.535,0.586,0.078,0.01,6.0,0.7,0.5806924104690552,1.561714768409729,0.29734307527542114,0.307058185338974
0,nc08,rh,sbps,296.0,206.0,643.0,3.885,0.477,0.082,0.011,1.0,0.1,-0.05737074092030525,0.20459255576133728,-0.029376642778515816,0.7770910859107971
0,nc08,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc08,rh,w,170.0,114.0,189.0,1.651,0.453,0.057,0.006,0.0,0.1,0.4345746338367462,0.8807312846183777,0.22252362966537476,0.3301095962524414
0,nc09,lh,POS,2179.0,1447.0,2328.0,2.018,0.587,0.089,0.018,11.0,1.3,0.5617704391479492,1.649562120437622,0.28790953755378723,0.40360841155052185
0,nc09,lh,prculs,194.0,140.0,353.0,3.011,0.506,0.105,0.02,1.0,0.1,0.24484504759311676,1.0130380392074585,0.12548401951789856,0.602257251739502
0,nc09,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,MCGS,1111.0,771.0,1573.0,2.331,0.862,0.083,0.01,4.0,0.4,0.5039320588111877,1.454361915588379,0.2582671046257019,0.4662168622016907
0,nc09,lh,sbps,221.0,158.0,497.0,3.769,0.639,0.08,0.011,1.0,0.1,-0.08871175348758698,0.07131284475326538,-0.04546511545777321,0.7537072896957397
0,nc09,lh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,lh,isms,100.0,70.0,191.0,2.708,0.36,0.073,0.013,0.0,0.0,-0.21872255206108093,-0.15715347230434418,-0.1120961382985115,0.5416814684867859
0,nc09,lh,w,74.0,52.0,68.0,1.339,0.196,0.067,0.005,0.0,0.0,0.13598418235778809,0.4845685660839081,0.06969241797924042,0.26779603958129883
0,nc09,rh,POS,1698.0,1132.0,1747.0,2.021,0.584,0.098,0.026,12.0,1.4,0.6616560816764832,1.5828789472579956,0.3204840421676636,0.4041920602321625
0,nc09,rh,prculs,488.0,344.0,637.0,2.114,0.625,0.093,0.012,2.0,0.2,0.34604713320732117,1.1453806161880493,0.16761361062526703,0.4228455722332001
0,nc09,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,prcus2,45.0,36.0,145.0,3.877,0.312,0.081,0.013,0.0,0.0,-0.35759928822517395,-0.23393023014068604,-0.17320910096168518,0.7753311991691589
0,nc09,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,MCGS,1201.0,801.0,1238.0,1.7,0.471,0.071,0.009,3.0,0.4,0.5743047595024109,1.5213602781295776,0.27817392349243164,0.33994218707084656
0,nc09,rh,sbps,238.0,165.0,568.0,4.238,0.522,0.087,0.012,1.0,0.1,-0.13569188117980957,0.06576966494321823,-0.06572459638118744,0.8475921154022217
0,nc09,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc09,rh,isms,10.0,9.0,23.0,2.713,0.3,0.072,0.006,0.0,0.0,-0.4825190603733063,-0.46445855498313904,-0.23371604084968567,0.5425354242324829
0,nc09,rh,w,176.0,122.0,224.0,1.909,0.418,0.057,0.007,0.0,0.1,0.4062238931655884,0.7334592938423157,0.19676122069358826,0.38175031542778015
0,nc10,lh,POS,1722.0,1233.0,1914.0,1.798,0.759,0.095,0.016,9.0,1.0,0.2933046817779541,1.281233787536621,0.15029066801071167,0.35952097177505493
0,nc10,lh,prculs,437.0,306.0,437.0,1.434,0.533,0.082,0.008,2.0,0.1,0.1482432633638382,0.9592028260231018,0.07596050947904587,0.28672248125076294
0,nc10,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,prcus2,110.0,90.0,217.0,2.248,0.568,0.096,0.008,0.0,0.0,-0.1747625768184662,0.14117224514484406,-0.08954913914203644,0.4495863616466522
0,nc10,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,MCGS,801.0,562.0,838.0,1.578,0.46,0.069,0.007,2.0,0.2,0.42848581075668335,1.3286434412002563,0.21955811977386475,0.31569695472717285
0,nc10,lh,sbps,250.0,182.0,413.0,2.589,0.68,0.089,0.013,1.0,0.1,0.06568083167076111,0.36490190029144287,0.033655162900686264,0.5178409218788147
0,nc10,lh,2,28.0,23.0,42.0,1.732,0.221,0.079,0.007,0.0,0.0,-0.06967763602733612,0.0017461854731664062,-0.0357031412422657,0.3463650345802307
0,nc10,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,lh,w,184.0,133.0,223.0,1.644,0.421,0.052,0.005,0.0,0.1,0.0788000151515007,0.6837157011032104,0.04037748649716377,0.32875463366508484
0,nc10,rh,POS,1156.0,825.0,1351.0,1.758,0.704,0.08,0.012,4.0,0.6,0.3807884454727173,1.3365463018417358,0.1866859346628189,0.3516172468662262
0,nc10,rh,prculs,645.0,443.0,604.0,1.461,0.491,0.08,0.01,2.0,0.3,0.21658940613269806,1.205541968345642,0.10618546605110168,0.2922689616680145
0,nc10,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,MCGS,1289.0,860.0,1197.0,1.463,0.449,0.069,0.009,4.0,0.4,0.5310060381889343,1.392761468887329,0.2603318989276886,0.2925983667373657
0,nc10,rh,sbps,295.0,208.0,435.0,2.137,0.418,0.084,0.013,1.0,0.2,-0.02148337848484516,0.24978075921535492,-0.010532474145293236,0.4274267554283142
0,nc10,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc10,rh,isms,15.0,13.0,49.0,2.938,0.307,0.135,0.016,0.0,0.0,-0.3953350782394409,-0.29820743203163147,-0.1938176155090332,0.587640106678009
0,nc10,rh,w,401.0,266.0,598.0,2.325,0.757,0.053,0.006,1.0,0.1,0.07762758433818817,0.6283693909645081,0.03805782273411751,0.4649079740047455
0,nc11,lh,POS,1645.0,1160.0,1842.0,1.984,0.511,0.094,0.014,10.0,0.8,0.35642263293266296,1.3418219089508057,0.18472950160503387,0.3968557119369507
0,nc11,lh,prculs,247.0,181.0,352.0,1.959,0.502,0.088,0.01,1.0,0.1,-0.035999275743961334,0.7707392573356628,-0.01865798607468605,0.391785591840744
0,nc11,lh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,lh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,lh,MCGS,1451.0,967.0,1799.0,2.06,0.533,0.063,0.007,3.0,0.4,0.6062963008880615,1.4570151567459106,0.31423595547676086,0.41199660301208496
0,nc11,lh,sbps,327.0,238.0,746.0,3.778,0.869,0.094,0.014,1.0,0.2,0.1472846120595932,0.4450816214084625,0.07633581757545471,0.7555636763572693
0,nc11,lh,2,90.0,67.0,186.0,2.593,0.643,0.068,0.007,0.0,0.0,0.038948073983192444,0.15283551812171936,0.02018630877137184,0.5185093879699707
0,nc11,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,lh,x,92.0,72.0,242.0,3.151,0.553,0.073,0.013,0.0,0.1,-0.0017767089884728193,0.1356157809495926,-0.0009208472329191864,0.6301429271697998
0,nc11,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,lh,isms,156.0,113.0,337.0,3.069,0.669,0.069,0.01,0.0,0.1,-0.004363617859780788,0.10643389075994492,-0.0022616104688495398,0.6138013005256653
0,nc11,lh,w,108.0,74.0,220.0,3.045,0.512,0.054,0.007,0.0,0.0,0.43617722392082214,0.685500979423523,0.22606535255908966,0.6089890599250793
0,nc11,rh,POS,1496.0,1043.0,1703.0,2.061,0.635,0.099,0.014,9.0,0.9,0.47835344076156616,1.4767348766326904,0.23358984291553497,0.4121072590351105
0,nc11,rh,prculs,212.0,166.0,381.0,2.496,0.433,0.091,0.012,1.0,0.1,0.07551683485507965,0.8034150004386902,0.03687642514705658,0.49919021129608154
0,nc11,rh,prcus1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,MCGS,815.0,552.0,871.0,1.72,0.404,0.075,0.01,3.0,0.3,0.5980901718139648,1.3985728025436401,0.2920597493648529,0.34405022859573364
0,nc11,rh,sbps,337.0,227.0,631.0,3.609,0.551,0.092,0.013,2.0,0.2,0.007644670084118843,0.3169891834259033,0.0037330505438148975,0.7218748331069946
0,nc11,rh,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,3,20.0,15.0,41.0,2.205,0.226,0.086,0.007,0.0,0.0,0.06898088753223419,0.10489026457071304,0.03368479013442993,0.44108277559280396
0,nc11,rh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc11,rh,isms,106.0,76.0,192.0,2.536,0.42,0.084,0.012,0.0,0.0,-0.12277057766914368,-0.005965728312730789,-0.059951405972242355,0.507134735584259
0,nc11,rh,w,207.0,133.0,344.0,2.615,0.623,0.04,0.004,0.0,0.0,0.16256867349147797,0.6584802865982056,0.07938563823699951,0.523055374622345
0,nc12,lh,POS,1784.0,1204.0,1558.0,1.51,0.506,0.083,0.013,6.0,0.8,0.4495755732059479,1.4242241382598877,0.23841029405593872,0.30200353264808655
0,nc12,lh,prculs,231.0,161.0,276.0,1.741,0.348,0.1,0.013,1.0,0.1,0.12914760410785675,0.7429021000862122,0.06848707795143127,0.34827935695648193
0,nc12,lh,prcus1,179.0,131.0,295.0,2.132,0.497,0.073,0.007,1.0,0.0,-0.5563536882400513,-0.24598409235477448,-0.29503482580184937,0.4263681471347809
0,nc12,lh,prcus2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc12,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc12,lh,MCGS,1184.0,834.0,1169.0,1.522,0.462,0.079,0.009,4.0,0.4,0.427472859621048,1.4066321849822998,0.2266892045736313,0.30449551343917847
0,nc12,lh,sbps,63.0,53.0,134.0,2.241,0.455,0.056,0.011,0.0,0.0,-0.23202310502529144,-0.15232744812965393,-0.123042032122612,0.44818195700645447
