,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,c21,lh,MCGS1,435.0,312.0,587.0,1.926,0.691,0.098,0.015,2.0,0.2,0.35811248421669006,1.1003094911575317,0.18287751078605652,0.38525038957595825
0,c21,rh,MCGS3,818.0,563.0,938.0,1.809,0.527,0.088,0.013,3.0,0.5,0.6518940925598145,1.4727082252502441,0.34035754203796387,0.36189886927604675
0,c21,rh,MCGS2,427.0,294.0,632.0,2.16,0.483,0.059,0.007,1.0,0.1,0.4818580150604248,1.3527870178222656,0.25158077478408813,0.4320175349712372
0,c21,rh,MCGS1,498.0,351.0,635.0,1.992,0.68,0.09,0.014,2.0,0.3,0.40604159235954285,1.1081514358520508,0.21199654042720795,0.39845147728919983
0,c22,lh,MCGS3,951.0,660.0,981.0,1.605,0.531,0.084,0.013,4.0,0.4,0.5880898237228394,1.4488646984100342,0.28369298577308655,0.32102060317993164
0,c22,lh,MCGS2,364.0,247.0,540.0,2.351,0.579,0.104,0.021,2.0,0.2,0.03939119353890419,0.7048231363296509,0.019002201035618782,0.4701085388660431
0,c22,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c22,rh,MCGS3,819.0,537.0,947.0,2.144,0.732,0.083,0.013,4.0,0.4,0.6526962518692017,1.4927959442138672,0.3316042721271515,0.42881906032562256
0,c22,rh,MCGS2,400.0,281.0,426.0,1.748,0.573,0.099,0.013,2.0,0.2,0.6230095624923706,1.3818689584732056,0.3165218234062195,0.34954726696014404
0,c22,rh,MCGS1,159.0,108.0,242.0,2.507,0.866,0.094,0.022,1.0,0.1,0.40242835879325867,0.9476764798164368,0.2044549137353897,0.5014105439186096
0,c23,lh,MCGS3,944.0,655.0,1121.0,1.921,0.575,0.083,0.013,3.0,0.4,0.6487322449684143,1.4297882318496704,0.3418772220611572,0.38421952724456787
0,c23,lh,MCGS2,767.0,521.0,631.0,1.277,0.341,0.081,0.01,3.0,0.3,0.40738508105278015,1.3114373683929443,0.21468901634216309,0.25531747937202454
0,c23,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c23,rh,MCGS3,806.0,560.0,1096.0,2.312,0.7,0.097,0.016,4.0,0.5,0.5850737690925598,1.4144096374511719,0.28556960821151733,0.46239763498306274
0,c23,rh,MCGS2,1240.0,853.0,1283.0,1.629,0.417,0.075,0.01,3.0,0.5,0.5672177076339722,1.3250764608383179,0.2768542170524597,0.32587242126464844
0,c23,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c24,lh,MCGS3,949.0,641.0,1193.0,2.061,0.698,0.079,0.016,4.0,0.7,0.7118678092956543,1.5946104526519775,0.36561429500579834,0.4121992588043213
0,c24,lh,MCGS2,388.0,264.0,425.0,1.842,0.61,0.091,0.018,2.0,0.2,0.6455479860305786,1.312639594078064,0.33155253529548645,0.3684583008289337
0,c24,lh,MCGS1,236.0,160.0,359.0,2.316,0.504,0.094,0.014,1.0,0.1,0.0261252298951149,0.7071219086647034,0.013417874462902546,0.4631359875202179
0,c24,rh,MCGS3,692.0,483.0,930.0,2.647,0.656,0.084,0.019,3.0,0.5,0.7556326985359192,1.5392788648605347,0.3725440502166748,0.5293216705322266
0,c24,rh,MCGS2,1052.0,710.0,1069.0,1.743,0.596,0.081,0.014,4.0,0.6,0.5603278279304504,1.5337142944335938,0.2762543559074402,0.3486703634262085
0,c24,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
