"","sub","hemi","label","X","vertices","total_surface_area_.mm.2.","total_gray_matter_volume_.mm.3.","cortical_thickness_mean","cortical_thickness_std","rectified_mean_curvature","rectified_Gaussian_curvature","folding_index","intrinsic_curvature_index","sulcal_depth_mean","sulcal_depth_max","sulcal_depth_mean_pct","cortical_thickness_mean_pct","pres_abs","sulcal_depth_mm"
"1293","nc19","lh","pos",0,2294,1554,2546,1.864,0.773,0.096,0.027,15,2.1,0.555721759796143,1.69471383094788,0.283388316631317,0.372706383466721,"present",23.6395100669176
"1294","nc19","lh","prculs_d",0,187,127,263,1.965,0.76,0.069,0.01,0,0.1,0.263319313526154,0.818920135498047,0.134278744459152,0.392997115850449,"present",12.363802239968
"1295","nc19","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1296","nc19","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1297","nc19","lh","prcus_i",0,35,37,99,2.364,0.586,0.148,0.037,0,0,-0.630072474479675,-0.38131257891655,-0.321303218603134,0.472704917192459,"present",5.42449138289113
"1298","nc19","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1299","nc19","lh","spls",0,124,98,327,3.032,1.066,0.088,0.017,0,0.1,-0.347354054450989,-0.239646583795547,-0.177131965756416,0.606314122676849,"present",2.38632503186603
"1300","nc19","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1301","nc19","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1302","nc19","lh","w",0,312,220,458,2.146,0.632,0.089,0.02,1,0.3,0.294603794813156,0.928982377052307,0.150232166051865,0.429207146167755,"present",16.5614084209352
"1303","nc19","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1304","nc19","rh","ifrms",0,54,34,125,3.33,0.817,0.079,0.015,0,0,-0.099274717271328,0.0169912446290255,-0.0478451102972031,0.666065454483032,"present",2.27435042947055
"1305","nc19","rh","isms",0,33,23,73,2.779,0.486,0.117,0.021,0,0,-0.632379591464996,-0.520813882350922,-0.30477312207222,0.555876493453979,"present",2.73753662832282
"1306","nc19","rh","mcgs",0,1188,780,1228,1.714,0.709,0.073,0.012,3,0.5,0.558000385761261,1.42320346832275,0.268926382064819,0.342894613742828,"present",19.5461527564034
"1307","nc19","rh","pos",0,1900,1250,2143,1.923,0.771,0.08,0.018,6,1.2,0.618661165237427,1.57562828063965,0.298161566257477,0.384693443775177,"present",22.2161353853094
"1308","nc19","rh","prculs_d",0,193,137,187,1.301,0.393,0.061,0.009,0,0.1,0.0931802690029144,0.554060101509094,0.0449079126119614,0.260159134864807,"present",12.5235045822513
"1309","nc19","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1310","nc19","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1311","nc19","rh","prcus_i",0,161,118,373,3.419,0.868,0.111,0.024,1,0.1,-0.424645036458969,0.00824884511530399,-0.204656213521957,0.683718919754028,"present",2.36972480570702
"1312","nc19","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1313","nc19","rh","spls",0,185,122,257,2.039,0.673,0.097,0.02,1,0.2,0.012501492165029,0.251886367797852,0.00602505030110478,0.407726794481277,"present",6.6050151589606
"1314","nc19","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1315","nc19","rh","sspls_v",0,75,52,207,3.321,0.571,0.081,0.024,0,0.1,-0.368843853473663,-0.215627402067184,-0.177763029932976,0.66426295042038,"present",1.72563852300299
"1316","nc19","rh","w",0,198,138,279,2.25,0.635,0.086,0.018,1,0.1,-0.0835112258791924,0.547282457351685,-0.0402479469776154,0.4499771296978,"present",11.8403682145949
"1317","nc20","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1318","nc20","lh","ifrms",0,118,93,211,2.18,0.739,0.078,0.005,0,0,-0.105500027537346,0.0203408654779196,-0.0549678169190884,0.436071068048477,"present",3.35056918639992
"1319","nc20","lh","isms",0,69,49,150,3.175,0.349,0.061,0.009,0,0,-0.350741565227509,-0.307408213615417,-0.182744011282921,0.635010242462158,"present",1.82623758020085
"1320","nc20","lh","mcgs",0,1143,786,1368,2.05,0.571,0.083,0.012,4,0.5,0.63425475358963,1.57640850543976,0.330460578203201,0.410097301006317,"present",17.0135772208209
"1321","nc20","lh","pos",0,1933,1290,2098,2.011,0.554,0.088,0.016,10,1,0.535426080226898,1.64693450927734,0.278968662023544,0.402237564325333,"present",22.8048366750971
"1322","nc20","lh","prculs_d",0,198,139,329,2.554,0.633,0.098,0.017,1,0.1,0.0222582761198282,0.883075833320618,0.0115970261394978,0.510794818401337,"present",13.3003739110914
"1323","nc20","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1324","nc20","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1325","nc20","lh","prcus_i",0,167,124,403,3.652,0.673,0.102,0.017,1,0.1,-0.116787917912006,0.173812225461006,-0.0608490593731403,0.73034542798996,"present",4.05239705822696
"1326","nc20","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1327","nc20","lh","spls",0,313,221,687,3.748,0.525,0.088,0.009,1,0.1,0.0794648751616478,0.354520738124847,0.0414029322564602,0.749531149864197,"present",4.16309498996388
"1328","nc20","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1329","nc20","lh","sspls_v",0,70,54,169,3.15,0.533,0.063,0.008,0,0,-0.348661929368973,-0.191761463880539,-0.181660488247871,0.630014955997467,"present",1.64633929446902
"1330","nc20","lh","w",0,234,162,271,1.728,0.362,0.072,0.009,1,0.1,0.011956125497818,0.540715873241425,0.00622938433662057,0.345626384019852,"present",11.8756620205333
"1331","nc20","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1332","nc20","rh","ifrms",0,74,59,185,2.967,0.358,0.041,0.003,0,0,-0.0921406000852585,-0.038289051502943,-0.0469075031578541,0.593467533588409,"present",1.48070801485377
"1333","nc20","rh","isms",0,58,42,131,3.068,0.346,0.082,0.011,0,0,-0.457480072975159,-0.424820214509964,-0.232896760106087,0.6136474609375,"present",0.722546549458175
"1334","nc20","rh","mcgs",0,1097,765,1207,1.8,0.504,0.088,0.014,5,0.5,0.584043383598328,1.60568022727966,0.297328382730484,0.360092014074326,"present",13.5459484652088
"1335","nc20","rh","pos",0,1869,1298,2129,1.939,0.543,0.092,0.017,9,1.2,0.564033091068268,1.67182552814484,0.287141382694244,0.387747824192047,"present",19.2257499348101
"1336","nc20","rh","prculs_d",0,240,163,367,2.699,0.456,0.083,0.01,1,0.1,0.36845064163208,1.12852120399475,0.187573119997978,0.539746582508087,"present",13.752506800547
"1337","nc20","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1338","nc20","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1339","nc20","rh","prcus_i",0,49,40,123,2.917,0.544,0.115,0.011,0,0,-0.189054444432259,0.052382655441761,-0.0962450057268143,0.583310782909393,"present",4.31367533937816
"1340","nc20","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1341","nc20","rh","spls",0,299,203,606,3.753,0.816,0.093,0.015,1,0.2,0.019514549523592,0.292260557413101,0.00993458926677704,0.750527501106262,"present",2.59935547221854
"1342","nc20","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1343","nc20","rh","sspls_v",0,95,69,210,3.158,0.484,0.077,0.017,0,0.1,-0.365739852190018,-0.19569756090641,-0.186193063855171,0.631571173667908,"present",0.854556212626592
"1344","nc20","rh","w",0,382,275,489,2.351,0.619,0.122,0.022,3,0.4,0.282183110713959,0.973400712013245,0.143655508756638,0.47014245390892,"present",11.3408242750096
"1345","nc21","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1346","nc21","lh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1347","nc21","lh","isms",0,33,28,57,1.875,0.27,0.117,0.022,0,0,-0.231689527630806,-0.0889565870165825,-0.122557006776333,0.374909937381744,"present",3.5770816702358
"1348","nc21","lh","mcgs",0,1317,894,1390,1.708,0.625,0.079,0.01,4,0.5,0.542393267154694,1.42901718616486,0.286910206079483,0.341644525527954,"present",16.1277679524578
"1349","nc21","lh","pos",0,1519,1019,1245,1.434,0.542,0.083,0.013,6,0.8,0.440548777580261,1.29959559440613,0.23303747177124,0.286761820316315,"present",14.0869638351088
"1350","nc21","lh","prculs_d",0,370,263,377,1.591,0.617,0.099,0.01,2,0.2,-0.0058579109609127,1.03260385990143,-0.00309866829775274,0.318243145942688,"present",9.24851858118817
"1351","nc21","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1352","nc21","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1353","nc21","lh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1354","nc21","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1355","nc21","lh","spls",0,263,193,412,2.168,0.482,0.08,0.012,1,0.1,-0.0258486941456795,0.220085427165031,-0.0136732021346688,0.433619916439056,"present",4.66253451632276
"1356","nc21","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1357","nc21","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1358","nc21","lh","w",0,366,254,487,1.919,0.603,0.04,0.003,0,0,0.418722629547119,0.909144163131714,0.221492081880569,0.383763462305069,"present",13.180600650269
"1359","nc21","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1360","nc21","rh","ifrms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1361","nc21","rh","isms",0,21,16,35,2.045,0.397,0.105,0.013,0,0,-0.367678582668304,-0.308457463979721,-0.195150852203369,0.409043461084366,"present",2.8722989921253
"1362","nc21","rh","mcgs",0,862,582,803,1.54,0.523,0.077,0.01,3,0.3,0.51599508523941,1.34940385818481,0.273872017860413,0.307994812726974,"present",14.1981687975854
"1363","nc21","rh","pos",0,1468,1018,1390,1.586,0.654,0.088,0.015,6,0.8,0.471826136112213,1.34706258773804,0.250428706407547,0.317193955183029,"present",14.8418159772451
"1364","nc21","rh","prculs_d",0,361,247,338,1.486,0.508,0.098,0.011,2,0.2,0.158030137419701,1.12773633003235,0.083876833319664,0.297175705432892,"present",12.2995659197227
"1365","nc21","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1366","nc21","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1367","nc21","rh","prcus_i",0,225,180,560,3.243,0.623,0.109,0.013,1,0.1,-0.455807268619537,-0.104233145713806,-0.241926431655884,0.648697912693024,"present",2.34758716892726
"1368","nc21","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1369","nc21","rh","spls",0,303,215,353,1.771,0.463,0.092,0.011,1,0.2,0.133558392524719,0.390955090522766,0.0708880946040154,0.354244709014893,"present",6.2042094805542
"1370","nc21","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1371","nc21","rh","sspls_v",0,64,48,116,2.131,0.477,0.069,0.013,0,0,-0.294270575046539,-0.180168569087982,-0.156188458204269,0.426157772541046,"present",1.23077648151724
"1372","nc21","rh","w",0,328,211,343,1.608,0.464,0.027,0.003,0,0,0.312063902616501,0.758512079715729,0.165632531046867,0.32164478302002,"present",11.4903448994195
"1373","nc22","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1374","nc22","lh","ifrms",0,52,36,119,3.187,0.656,0.065,0.014,0,0,-0.238463565707207,-0.0841136574745178,-0.122542671859264,0.637480318546295,"present",1.91412847077157
"1375","nc22","lh","isms",0,60,48,141,2.668,0.502,0.067,0.016,0,0,-0.326031893491745,-0.240015968680382,-0.167542636394501,0.533672392368317,"present",2.50204558000547
"1376","nc22","lh","mcgs",0,1428,1003,1617,1.862,0.724,0.086,0.013,6,0.6,0.519196152687073,1.64085745811462,0.266806691884995,0.372334420681,"present",20.1892013684018
"1377","nc22","lh","pos",0,1220,795,1048,1.774,0.679,0.095,0.02,7,0.8,0.809863984584808,1.82413637638092,0.416176319122314,0.354708820581436,"present",21.0950303904783
"1378","nc22","lh","prculs_d",0,502,342,457,1.518,0.493,0.088,0.012,2,0.2,0.328703016042709,1.41046547889709,0.168915256857872,0.303501218557358,"present",16.4796961530355
"1379","nc22","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1380","nc22","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1381","nc22","lh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1382","nc22","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1383","nc22","lh","spls",0,495,334,592,1.845,0.662,0.098,0.013,3,0.3,0.0842597037553787,0.457236498594284,0.0432997271418571,0.368946224451065,"present",9.29343641774192
"1384","nc22","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1385","nc22","lh","sspls_v",0,46,40,140,3.23,0.389,0.085,0.013,0,0,-0.375017285346985,-0.270653545856476,-0.192715480923653,0.645959258079529,"present",2.31034719655246
"1386","nc22","lh","w",0,182,129,183,1.659,0.552,0.087,0.01,1,0.1,0.382758796215057,0.9123854637146,0.19669371843338,0.331713527441025,"present",16.3438851904366
"1387","nc22","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1388","nc22","rh","ifrms",0,78,64,255,3.804,0.356,0.077,0.017,0,0.1,-0.121563509106636,0.021070808172226,-0.0622228309512138,0.760725677013397,"present",1.13372439042253
"1389","nc22","rh","isms",0,78,60,155,2.331,0.374,0.086,0.014,0,0.1,-0.305240780115128,-0.132319927215576,-0.156238853931427,0.46625092625618,"present",1.17913379136987
"1390","nc22","rh","mcgs",0,1488,1037,1617,1.741,0.614,0.079,0.01,5,0.5,0.617718279361725,1.72250401973724,0.316181868314743,0.348237067461014,"present",20.253086053911
"1391","nc22","rh","pos",0,1405,939,1241,1.682,0.601,0.09,0.022,7,1.1,0.742090880870819,1.81089246273041,0.379842549562454,0.336330831050873,"present",22.0960448805711
"1392","nc22","rh","prculs_d",0,574,385,502,1.416,0.343,0.078,0.01,2,0.2,0.400741457939148,1.32330930233002,0.205121278762817,0.283100813627243,"present",15.8997614344401
"1393","nc22","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1394","nc22","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1395","nc22","rh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1396","nc22","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1397","nc22","rh","spls",0,254,175,569,4.024,0.551,0.086,0.015,1,0.2,-0.116233758628368,0.181754648685455,-0.0594947636127472,0.804826855659485,"present",1.70090128110937
"1398","nc22","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1399","nc22","rh","sspls_v",0,41,42,133,2.845,0.536,0.087,0.015,0,0,-0.436592996120453,-0.307864665985107,-0.223472058773041,0.569019079208374,"present",0.645982054170667
"1400","nc22","rh","w",0,177,120,122,1.052,0.156,0.062,0.006,0,0.1,0.278589934110641,0.720692217350006,0.142597526311874,0.210490256547928,"present",12.8596199950255
"1401","nc23","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1402","nc23","lh","ifrms",0,63,41,106,2.911,0.539,0.088,0.013,0,0,-0.143438935279846,0.0256365947425365,-0.0774107873439789,0.582254350185394,"present",3.1051414706213
"1403","nc23","lh","isms",0,62,43,116,2.505,0.229,0.061,0.024,0,0,-0.25197821855545,-0.0465345345437527,-0.135986998677254,0.501001298427582,"present",2.51170269389649
"1404","nc23","lh","mcgs",0,1471,974,1500,1.644,0.577,0.077,0.011,5,0.6,0.543730318546295,1.54078125953674,0.293439149856567,0.328704625368118,"present",18.9856087004348
"1405","nc23","lh","pos",0,1685,1129,1569,1.795,0.685,0.098,0.02,9,1.1,0.600698471069336,1.59960269927979,0.324183583259583,0.358954310417175,"present",19.5143611252254
"1406","nc23","lh","prculs_d",0,164,118,162,1.531,0.517,0.107,0.016,1,0.1,0.281366378068924,0.997375071048737,0.151847168803215,0.306244045495987,"present",9.91648172922235
"1407","nc23","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1408","nc23","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1409","nc23","lh","prcus_i",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1410","nc23","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1411","nc23","lh","spls",0,207,151,509,3.918,0.452,0.113,0.013,1,0.1,-0.157873883843422,0.0812909826636314,-0.0852010175585747,0.783520817756653,"present",3.35807866593891
"1412","nc23","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1413","nc23","lh","sspls_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1414","nc23","lh","w",0,233,163,370,2.371,0.537,0.066,0.01,0,0.1,0.336856365203857,0.734643638134003,0.181793868541718,0.47415879368782,"present",12.6643507892777
"1415","nc23","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1416","nc23","rh","ifrms",0,32,25,70,2.927,0.316,0.088,0.013,0,0,-0.0844405293464661,0.0473749525845051,-0.0432029701769352,0.585446894168854,"present",2.39246114224176
"1417","nc23","rh","isms",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1418","nc23","rh","mcgs",0,1369,948,1585,1.874,0.84,0.079,0.011,5,0.6,0.52141547203064,1.61209690570831,0.266775876283646,0.37481951713562,"present",18.1732021423822
"1419","nc23","rh","pos",0,1138,783,1273,1.932,0.785,0.092,0.016,5,0.7,0.569731652736664,1.67668533325195,0.291496306657791,0.386342287063599,"present",17.2572844032627
"1420","nc23","rh","prculs_d",0,777,528,737,1.521,0.475,0.083,0.01,3,0.3,0.39117243885994,1.59184491634369,0.20013864338398,0.304289519786835,"present",16.6775601621059
"1421","nc23","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1422","nc23","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1423","nc23","rh","prcus_i",0,58,39,95,2.455,0.348,0.09,0.009,0,0,-0.395253717899323,-0.186314135789871,-0.202226758003235,0.490942746400833,"present",2.93629741836355
"1424","nc23","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1425","nc23","rh","spls",0,206,145,365,2.856,0.679,0.1,0.012,1,0.1,-0.0915228649973869,0.121536739170551,-0.0468265675008297,0.571299612522125,"present",3.61768017821289
"1426","nc23","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1427","nc23","rh","sspls_v",0,23,19,72,3.046,0.405,0.057,0.003,0,0,-0.461550742387772,-0.425745099782944,-0.236146837472916,0.609171688556671,"present",0.766072769918262
"1428","nc23","rh","w",0,284,199,421,2.468,0.364,0.098,0.019,1,0.2,-0.00553215714171529,0.481650620698929,-0.00283045833930373,0.493640631437302,"present",8.47334152618835
"1429","nc24","lh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1430","nc24","lh","ifrms",0,82,63,237,3.796,0.582,0.079,0.019,0,0.1,-0.00699565373361111,0.11015160381794,-0.0035519190132618,0.75919646024704,"present",2.20521128617681
"1431","nc24","lh","isms",0,122,97,291,3.517,0.8,0.136,0.029,1,0.1,-0.137233465909958,0.00871495250612497,-0.0696778520941734,0.70330548286438,"present",2.04694922756482
"1432","nc24","lh","mcgs",0,1535,1047,1614,1.761,0.535,0.078,0.01,5,0.6,0.647635042667389,1.53634464740753,0.328825235366821,0.35210907459259,"present",16.137827908699
"1433","nc24","lh","pos",0,2007,1418,1905,1.651,0.538,0.099,0.014,13,1.1,0.480109483003616,1.6040723323822,0.243767112493515,0.330119460821152,"present",14.3800990217418
"1434","nc24","lh","prculs_d",0,620,440,556,1.46,0.432,0.085,0.007,3,0.2,0.329730570316315,1.4769434928894,0.167414858937263,0.291943550109863,"present",13.465481465514
"1435","nc24","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1436","nc24","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1437","nc24","lh","prcus_i",0,118,96,278,3.301,0.593,0.117,0.015,1,0.1,-0.274607717990875,0.0228161495178938,-0.139427199959755,0.660220861434937,"present",2.56246661729603
"1438","nc24","lh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1439","nc24","lh","spls",0,211,148,453,3.541,0.938,0.104,0.02,1,0.2,0.08943971991539,0.32812762260437,0.0454114265739918,0.708183228969574,"present",4.28841385152395
"1440","nc24","lh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1441","nc24","lh","sspls_v",0,158,118,380,3.384,0.547,0.102,0.023,1,0.2,-0.181049346923828,-0.00126650056336075,-0.0919245928525925,0.676795661449432,"present",2.06526269961401
"1442","nc24","lh","w",0,299,198,316,1.612,0.378,0.05,0.007,0,0.1,0.28394877910614,0.691633820533752,0.144169956445694,0.322466433048248,"present",11.7103661598278
"1443","nc24","rh","icgs_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1444","nc24","rh","ifrms",0,40,36,136,3.48,0.443,0.114,0.028,0,0.1,-0.0161329321563244,0.114040583372116,-0.00795668922364712,0.695943832397461,"present",1.91834868029292
"1445","nc24","rh","isms",0,158,123,334,3.169,0.447,0.122,0.033,1,0.2,-0.185057327151299,0.022590160369873,-0.0912694483995438,0.633886814117432,"present",2.20480937820839
"1446","nc24","rh","mcgs",0,1684,1156,1566,1.502,0.524,0.078,0.011,6,0.6,0.518490552902222,1.48736953735352,0.255717217922211,0.300435870885849,"present",16.4027796500935
"1447","nc24","rh","pos",0,961,655,837,1.595,0.493,0.09,0.01,5,0.5,0.72339540719986,1.4826979637146,0.356775313615799,0.31900680065155,"present",15.5021817411146
"1448","nc24","rh","prculs_d",0,429,296,422,1.529,0.636,0.085,0.01,2,0.1,0.258698999881744,1.20124387741089,0.127589181065559,0.305829674005508,"present",14.5022836305707
"1449","nc24","rh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1450","nc24","rh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1451","nc24","rh","prcus_i",0,186,128,357,3.37,0.691,0.091,0.009,1,0.1,-0.101470857858658,0.244876697659492,-0.0500449687242508,0.674069464206696,"present",2.78871343773801
"1452","nc24","rh","prcus_p",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1453","nc24","rh","spls",0,172,117,309,2.915,0.871,0.095,0.019,1,0.1,0.155675739049911,0.376257568597794,0.0767785757780075,0.583090245723724,"present",5.75731571486687
"1454","nc24","rh","sspls_d",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1455","nc24","rh","sspls_v",0,55,55,196,3.558,0.598,0.102,0.017,0,0,-0.277199804782867,-0.174743816256523,-0.136713683605194,0.711558282375336,"present",0.846667588057627
"1456","nc24","rh","w",0,151,102,140,1.483,0.291,0.073,0.01,0,0.1,0.48790916800499,0.895088493824005,0.240634590387344,0.296612054109573,"present",13.0569778383876
"1457","nc25","lh","icgs_p",0,18,12,30,2.668,0.329,0.075,0.01,0,0,-0.0486494302749634,-0.00777679355815053,-0.0252868589013815,0.533529579639435,"present",3.54437122660742
"1458","nc25","lh","ifrms",0,35,27,122,3.221,0.567,0.06,0.013,0,0,-0.0942314565181732,-0.053553469479084,-0.0489793494343758,0.644194304943085,"present",1.8968628131841
"1459","nc25","lh","isms",0,71,48,201,3.966,0.405,0.071,0.029,0,0,-0.0914304405450821,0.0890153497457504,-0.0475234501063824,0.793268799781799,"present",1.18779875895866
"1460","nc25","lh","mcgs",0,1314,904,1443,1.809,0.639,0.082,0.012,4,0.6,0.712765038013458,1.49447417259216,0.370478868484497,0.361878454685211,"present",17.1792463753096
"1461","nc25","lh","pos",0,1589,1026,1398,1.776,0.569,0.098,0.027,11,1.4,0.640042543411255,1.56095731258392,0.332679390907288,0.355143368244171,"present",19.5103534348538
"1462","nc25","lh","prculs_d",0,456,321,500,1.735,0.581,0.091,0.01,2,0.2,0.300975918769836,1.28858411312103,0.156440362334251,0.347067445516586,"present",15.5355196758223
"1463","nc25","lh","prculs_v",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1464","nc25","lh","prcus_a",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent",NA
"1465","nc25","lh","prcus_i",0,223,164,446,2.914,0.548,0.101,0.013,1,0.1,-0.065768651664257,0.514080226421356,-0.0341850407421589,0.58270275592804,"present",7.38691971302352
